inventory_id,part_num,color_id,quantity,is_spare
4890,33183,10,2,f
4890,3456,72,1,f
4890,3626bpr0043,14,1,f
4890,3626bpr0386,14,1,f
4890,3660,72,2,f
4890,3666,4,4,f
4890,3666,71,2,f
4890,3710,27,1,f
4890,3737,0,1,f
4890,3794b,71,1,f
4890,3794b,27,2,f
4890,3829c01,14,1,f
4890,3832,4,1,f
4890,3836,70,1,f
4890,3837,72,1,f
4890,3895,72,2,f
4890,4079,14,1,f
4890,4085c,71,6,f
4890,4287,71,2,f
4890,43722,27,1,f
4890,43723,27,1,f
4890,44568,71,6,f
4890,44569,4,6,f
4890,44728,0,1,f
4890,4488,0,4,f
4890,4510,71,1,f
4890,4515,4,1,f
4890,4589,182,2,f
4890,4599b,71,1,f
4890,4739a,70,2,f
4890,47457,15,1,f
4890,47720,0,1,f
4890,48336,14,2,f
4890,48729a,72,1,f
4890,48729a,72,1,t
4890,50303,0,1,f
4890,50948,27,1,f
4890,52031,15,1,f
4890,52501,4,2,f
4890,53989,0,1,f
4890,54200,72,1,t
4890,54200,36,2,f
4890,54200,27,1,t
4890,54200,27,2,f
4890,54200,0,1,t
4890,54200,47,1,t
4890,54200,0,2,f
4890,54200,72,4,f
4890,54200,36,1,t
4890,54200,47,4,f
4890,55981,15,2,f
4890,56890,0,4,f
4890,56898,0,2,f
4890,56904,15,2,f
4890,6014b,71,4,f
4890,6020,71,5,f
4890,60470a,4,2,f
4890,60475a,71,2,f
4890,60478,0,2,f
4890,6064,2,1,f
4890,6070,27,2,f
4890,6079,70,1,f
4890,6087,71,1,f
4890,6093,70,1,f
4890,6141,70,1,t
4890,6141,4,4,f
4890,6141,14,1,t
4890,6141,4,1,t
4890,6141,14,4,f
4890,6141,70,2,f
4890,62113,72,2,f
4890,6231,71,4,f
4890,62462,15,2,f
4890,63082,71,1,f
4890,6553,0,2,f
4890,6576,71,1,f
4890,6636,4,2,f
4890,84954,40,2,f
4890,86035,4,1,f
4890,87079,4,1,f
4890,87617,0,1,f
4890,87621pr01,92,4,f
4890,970c00,1,1,f
4890,970c00,2,1,f
4890,973pr1446c01,4,1,f
4890,973pr1580c01,15,1,f
4891,2780,0,8,f
4891,2780,0,1,t
4891,30374,36,1,f
4891,32015,0,2,f
4891,32062,4,4,f
4891,32138,0,1,f
4891,33299a,0,2,f
4891,42003,0,1,f
4891,43093,1,2,f
4891,4519,71,5,f
4891,45749,135,4,f
4891,47306,72,1,f
4891,47312,72,1,f
4891,48989,71,1,f
4891,49423,135,1,f
4891,53542,0,2,f
4891,53543,0,3,f
4891,53545,72,1,f
4891,57536,42,1,f
4891,60176,0,5,f
4891,61054,0,4,f
4891,61790,0,1,f
4891,61796,0,1,f
4891,61800,4,2,f
4891,61801,4,2,f
4891,61802,0,1,f
4891,61805,135,1,f
4891,61808,135,1,f
4891,61810,40,1,f
4891,61811,148,2,f
4892,11055,4,9,f
4892,12825,0,8,f
4892,14728,0,3,f
4892,2335p30,15,2,f
4892,2343,14,2,f
4892,2357,0,4,t
4892,2357,0,2,f
4892,2357,15,4,f
4892,2420,0,6,f
4892,2420,14,2,f
4892,2431,0,10,f
4892,2445,0,1,f
4892,2445,14,1,f
4892,2449,14,4,f
4892,2449,0,2,f
4892,2452,0,5,f
4892,2462,0,4,f
4892,2465,15,2,f
4892,2489,6,1,f
4892,2525p31,15,2,f
4892,2526,6,1,f
4892,2527,4,4,f
4892,2528pb01,0,1,f
4892,2529,15,8,f
4892,2530,8,10,f
4892,2537,0,2,f
4892,2538b,0,3,f
4892,2539,8,2,f
4892,2540,0,13,f
4892,2541,6,4,f
4892,2542,4,2,f
4892,2543,1,3,f
4892,2543,4,3,f
4892,2544,0,1,f
4892,2544,6,1,f
4892,2546p01,4,1,f
4892,2550c01,6,1,f
4892,2551,6,1,f
4892,2554,6,4,f
4892,2557c03,6,1,f
4892,2559c03,6,1,f
4892,2560,6,3,f
4892,2561,6,3,f
4892,2562,6,5,f
4892,2564,0,1,f
4892,2566,0,3,f
4892,3001,0,12,f
4892,3003,0,6,f
4892,3004,0,17,f
4892,3004,15,6,f
4892,3005,0,23,f
4892,3008,0,10,f
4892,3009,0,11,f
4892,3010,0,11,f
4892,3010,15,4,f
4892,3010,14,2,f
4892,3020,14,1,f
4892,3020,0,4,f
4892,3020,7,3,f
4892,3021,0,7,f
4892,3022,0,10,f
4892,3022,14,1,f
4892,3023,7,4,f
4892,3023,0,29,f
4892,3023,14,6,f
4892,3024,14,1,f
4892,3024,0,10,f
4892,3028,7,1,f
4892,3030,7,1,f
4892,3031,0,4,f
4892,3033,7,2,f
4892,3034,0,2,f
4892,3034,7,1,f
4892,3035,0,1,f
4892,3036,7,2,f
4892,3037,0,2,f
4892,3038,0,2,f
4892,3039,0,1,f
4892,3040b,0,10,f
4892,3040b,14,10,f
4892,3048c,14,1,f
4892,3062b,0,24,f
4892,3068bp30,15,2,f
4892,3069b,0,11,f
4892,3127,7,1,f
4892,3184,0,12,f
4892,3455,0,3,f
4892,3455,14,2,f
4892,3460,0,13,f
4892,3460,7,1,f
4892,3581,0,4,f
4892,3622,0,17,f
4892,3622,15,2,f
4892,3623,7,4,f
4892,3623,0,15,f
4892,3623,14,4,f
4892,3626bp35,14,4,f
4892,3626bp40,14,2,f
4892,3626bp47,14,1,f
4892,3626bp49,14,2,f
4892,3633,0,6,f
4892,3659,0,7,f
4892,3660,0,6,f
4892,3665,0,10,f
4892,3665,14,6,f
4892,3666,7,2,f
4892,3666,0,22,f
4892,3666,14,1,f
4892,3684,0,4,f
4892,3700,0,1,f
4892,3700,14,2,f
4892,3710,14,3,f
4892,3710,0,15,f
4892,3710,7,1,f
4892,3747a,0,2,f
4892,3747a,14,1,f
4892,3794a,14,1,f
4892,3794a,0,2,f
4892,3795,0,4,f
4892,3795,7,2,f
4892,3832,7,4,f
4892,3848,6,2,f
4892,3849,0,1,f
4892,3853,14,6,f
4892,3856,4,4,f
4892,3933,0,1,f
4892,3934,0,1,f
4892,3935,0,2,f
4892,3936,0,2,f
4892,3937,0,4,f
4892,3937,14,1,f
4892,3938,14,5,f
4892,3957a,0,3,f
4892,3959,0,2,f
4892,4032a,0,3,f
4892,4070,0,6,f
4892,4081b,0,7,f
4892,4081b,14,1,f
4892,4085c,0,8,f
4892,4085c,7,12,f
4892,4088,14,3,f
4892,4208,0,1,f
4892,4209,6,1,f
4892,4213,7,2,f
4892,4213,0,4,f
4892,4276b,14,1,f
4892,4282,7,2,f
4892,4282,0,1,f
4892,4286,14,16,f
4892,4286,0,2,f
4892,4287,14,4,f
4892,4287,15,2,f
4892,4315,7,4,f
4892,4315,0,2,f
4892,4477,14,2,f
4892,4477,0,30,f
4892,4504,0,4,f
4892,4507,0,1,f
4892,4589,0,11,f
4892,4589,14,12,f
4892,4590,0,1,f
4892,4600,0,8,f
4892,4623,0,10,f
4892,4624,6,16,f
4892,4728,14,2,f
4892,4735,0,1,f
4892,4738ac01,6,2,f
4892,4790,6,1,f
4892,4844,0,2,f
4892,4854,0,1,f
4892,4859,14,1,f
4892,4865a,0,4,f
4892,56823,0,1,f
4892,57503,334,4,f
4892,57504,334,4,f
4892,57505,334,4,f
4892,57506,334,4,f
4892,6104,14,1,f
4892,6141,46,12,f
4892,6141,14,1,t
4892,6141,46,1,t
4892,6141,0,32,f
4892,6141,0,1,t
4892,6141,14,4,f
4892,73590c02a,0,1,f
4892,84943,8,4,f
4892,970c00,1,2,f
4892,970c00,15,4,f
4892,970c00,7,1,f
4892,970d01,0,1,f
4892,973c11,14,1,f
4892,973p31c01,14,2,f
4892,973p32c01,14,2,f
4892,973p34c01,1,2,f
4892,973p36c01,0,1,f
4892,973p38c01,15,1,f
4892,sailbb04,15,2,f
4892,sailbb05,15,2,f
4892,sailbb23,15,1,f
4893,122c01,0,2,f
4893,3020,4,1,f
4893,3023,4,1,f
4893,3024,33,1,t
4893,3024,33,2,f
4893,3039p09,4,1,f
4893,3626apr0001,14,1,f
4893,3641,0,4,f
4893,3710,4,1,f
4893,3795,4,1,f
4893,3829c01,4,1,f
4893,3834,15,1,f
4893,3962a,0,1,f
4893,4079,14,1,f
4893,970c00,0,1,f
4893,973p21c01,0,1,f
4894,26562,15,1,f
4894,3626cpr1922,78,1,f
4894,88646pr0002,15,1,f
4894,970c00pr1051,0,1,f
4894,973pr3378c01,15,1,f
4894,99930,19,1,f
4895,16542,7,1,f
4895,298c02,7,2,f
4895,3001,14,2,f
4895,3001,7,2,f
4895,3004,15,6,f
4895,3010,15,6,f
4895,3020,4,3,f
4895,3021,0,4,f
4895,3022,0,2,f
4895,3023,0,4,f
4895,3023,7,10,f
4895,3027,0,1,f
4895,3045,15,12,f
4895,3062b,7,4,f
4895,3626apr0001,14,1,f
4895,3665,0,8,f
4895,3666,0,4,f
4895,3676,14,8,f
4895,3710,4,6,f
4895,3710,7,2,f
4895,3794a,7,4,f
4895,3795,7,2,f
4895,3795,0,2,f
4895,3832,0,1,f
4895,3833,4,1,f
4895,4022,0,2,f
4895,4023,0,2,f
4895,4032a,7,2,f
4895,4083,7,2,f
4895,4175,7,4,f
4895,4180c01,0,2,f
4895,4208,0,1,f
4895,4209,14,1,f
4895,73092,0,2,f
4895,73590c01a,0,2,f
4895,7813stk01,9999,1,t
4895,970c00,1,1,f
4895,973p60c01,15,1,f
4899,2456,14,2,f
4899,3001,14,4,f
4899,3001,2,2,f
4899,3001,1,4,f
4899,3001,0,2,f
4899,3001,4,4,f
4899,3001,15,4,f
4899,3002,0,2,f
4899,3002,4,4,f
4899,3002,1,2,f
4899,3002,15,2,f
4899,3002,2,2,f
4899,3002,14,2,f
4899,3003,2,4,f
4899,3003,15,6,f
4899,3003,1,6,f
4899,3003,4,6,f
4899,3003,14,6,f
4899,3003,0,4,f
4899,3004,14,6,f
4899,3004,2,2,f
4899,3004,0,2,f
4899,3004,1,4,f
4899,3004,4,6,f
4899,3004,15,4,f
4899,3004p0a,14,1,f
4899,3005pe1,2,2,f
4899,3007,4,1,f
4899,3008,4,2,f
4899,3009,14,2,f
4899,3009,4,2,f
4899,3010,4,6,f
4899,3010,2,2,f
4899,3010,1,4,f
4899,3010,0,2,f
4899,3010,15,4,f
4899,3010,14,4,f
4902,2412b,0,2,f
4902,2555,0,2,f
4902,3004,0,1,f
4902,30132,8,2,f
4902,30133,0,1,f
4902,30139,6,1,f
4902,30141,8,1,f
4902,3023,0,1,f
4902,3031,7,1,f
4902,3069bp03,7,1,f
4902,3069bpr0100,2,1,f
4902,3626bp35,14,1,f
4902,3626bpx28,14,1,f
4902,3629,6,1,f
4902,3629pw2,7,1,f
4902,4491b,6,1,f
4902,4493c01pb02,0,1,f
4902,4528,0,1,f
4902,6064,2,1,f
4902,6126a,57,2,f
4902,970c00,0,2,f
4902,973px161c01,8,1,f
4902,973px54c01,0,1,f
4904,2357,7,4,f
4904,2412b,0,6,f
4904,2420,7,4,f
4904,2431,1,3,f
4904,2582,47,10,f
4904,2875,0,4,f
4904,2877,0,16,f
4904,2878c01,0,4,f
4904,2920,0,2,f
4904,2972,7,1,f
4904,3004,0,2,f
4904,3004,7,6,f
4904,3005,7,12,f
4904,3008,7,4,f
4904,3010,7,2,f
4904,3020,7,6,f
4904,3022,15,2,f
4904,3023,0,2,f
4904,3023,4,4,f
4904,3023,15,6,f
4904,3023,14,8,f
4904,3023,7,8,f
4904,3023,1,4,f
4904,3030,1,1,f
4904,3031,1,1,f
4904,3032,7,2,f
4904,3034,14,2,f
4904,3035,1,1,f
4904,3040b,0,4,f
4904,3040b,7,4,f
4904,3068b,14,4,f
4904,3069b,14,2,f
4904,3069b,15,2,f
4904,3069b,7,2,f
4904,3069bp25,7,2,f
4904,3070b,1,4,f
4904,3070b,1,1,t
4904,3460,15,4,f
4904,3622,7,12,f
4904,3623,7,4,f
4904,3666,0,6,f
4904,3710,4,4,f
4904,3710,1,6,f
4904,3794a,0,4,f
4904,3794a,14,10,f
4904,3795,0,2,f
4904,3832,7,4,f
4904,3941,4,2,f
4904,4022,0,2,f
4904,4025,0,2,f
4904,4033,7,8,f
4904,4034,47,8,f
4904,4070,7,4,f
4904,4079,4,5,f
4904,4150,4,2,f
4904,4175,0,2,f
4904,4181p04,7,2,f
4904,4182p04,7,2,f
4904,4183,47,4,f
4904,4477,4,2,f
4904,4477,1,2,f
4904,4625,7,10,f
4904,4864bp10,7,2,f
4904,4864bp11,7,2,f
4904,69c01,15,2,f
4904,73092,0,2,f
4905,2412b,1,1,f
4905,298c02,15,2,f
4905,298c02,15,1,t
4905,3003,1,1,f
4905,3004,1,2,f
4905,3021,0,1,f
4905,30383,0,2,f
4905,30386,7,2,f
4905,30540,7,2,f
4905,3176,1,2,f
4905,4070,7,2,f
4905,41855,73,1,f
4905,4286,1,2,f
4905,6141,57,2,f
4905,6141,57,1,t
4905,73983,8,2,f
4906,3626bpr0252,14,1,f
4906,3962b,0,1,f
4906,4485,4,1,f
4906,970c00,1,1,f
4906,973pr1204c01,15,1,f
4907,30151a,47,1,f
4907,33291,5,1,f
4907,33291,191,1,f
4907,33291,70,2,f
4907,4032a,15,4,f
4907,6043173stk01,9999,1,t
4907,6141,27,4,f
4907,6141,29,6,f
4907,92947,19,1,f
4908,11203pr0012,191,1,f
4908,11203pr0013,29,1,f
4908,11477,85,3,f
4908,11618,191,1,f
4908,11640pr0002,85,1,f
4908,11816pr0005,78,1,f
4908,11816pr0017,78,1,f
4908,11833,47,1,f
4908,14769pr1020,297,1,f
4908,15470,297,2,f
4908,15573,26,2,f
4908,15573,15,1,f
4908,16925pr0005c01,19,1,f
4908,18674,72,1,f
4908,18854,45,1,f
4908,18920,179,1,f
4908,20482,297,1,f
4908,22667,4,1,f
4908,23969,26,2,f
4908,23969,322,2,f
4908,23986,5,1,f
4908,2412b,15,2,f
4908,2412b,71,1,f
4908,24131,322,1,f
4908,24131,191,1,f
4908,24183pr0001,19,1,f
4908,2423,2,1,f
4908,2540,15,1,f
4908,25403,15,1,f
4908,2566,0,1,f
4908,298c02,15,2,f
4908,3004,322,1,f
4908,3004,15,6,f
4908,3004,26,1,f
4908,3004,70,3,f
4908,3004,19,2,f
4908,3004,0,2,f
4908,3005,15,2,f
4908,3005pr0006,73,1,f
4908,30089,0,1,f
4908,30153,46,1,f
4908,3020,26,1,f
4908,3020,0,2,f
4908,3021,15,3,f
4908,3021,0,2,f
4908,3021,85,1,f
4908,3021,30,3,f
4908,3021,322,1,f
4908,3022,29,3,f
4908,3022,322,2,f
4908,3022,71,1,f
4908,3022,2,2,f
4908,3023,15,3,f
4908,3023,46,1,f
4908,3023,322,3,f
4908,3023,85,1,f
4908,3023,70,2,f
4908,30357,29,1,f
4908,30367c,15,1,f
4908,3040b,2,4,f
4908,3062b,15,2,f
4908,3062b,41,1,f
4908,3062b,0,1,f
4908,3068bpr0138,15,1,f
4908,3069b,322,3,f
4908,3069b,85,2,f
4908,3069bpr0099,15,1,f
4908,33057,484,2,f
4908,33172,25,1,f
4908,33183,10,2,f
4908,33291,10,2,f
4908,33291,4,6,f
4908,33291,30,1,f
4908,3623,15,1,f
4908,3624,0,1,f
4908,3626b,15,1,f
4908,3659,15,3,f
4908,3679,71,2,f
4908,3680,15,2,f
4908,3688,2,1,f
4908,3700,15,1,f
4908,3710,70,3,f
4908,3710,19,2,f
4908,3710,29,2,f
4908,3710,26,2,f
4908,3710,30,2,f
4908,3899,4,2,f
4908,3899,15,1,f
4908,4032a,2,1,f
4908,4032a,15,2,f
4908,4032a,70,3,f
4908,4286,2,4,f
4908,4345b,4,1,f
4908,4346,15,1,f
4908,4490,15,1,f
4908,4599b,71,2,f
4908,4733,15,1,f
4908,4865b,322,2,f
4908,54200,15,1,f
4908,59230,15,1,f
4908,59900,15,1,f
4908,60474,212,2,f
4908,60475b,15,3,f
4908,60897,4,1,f
4908,6141,57,3,f
4908,6141,46,4,f
4908,6141,70,2,f
4908,6141,85,1,f
4908,6141,45,3,f
4908,6266,15,2,f
4908,64647,57,2,f
4908,64648,179,1,f
4908,87552,40,2,f
4908,87580,26,1,f
4908,87580,0,1,f
4908,87580,15,1,f
4908,87580,297,1,f
4908,88072,15,1,f
4908,90370pr0005,0,1,f
4908,92257,308,1,f
4908,92258,0,1,f
4908,92456pr0105c01,78,1,f
4908,92456pr0106c01,78,1,f
4908,92820pr0106c01,320,1,f
4908,93082,191,1,f
4908,93273,0,2,f
4908,93555,179,4,f
4908,98100,15,1,f
4908,98138,47,1,f
4908,98138,15,1,f
4908,98138pr0050,19,1,f
4908,99780,71,1,f
4908,99781,71,1,f
4909,3001,1,3,f
4909,3001,4,4,f
4909,3001,14,5,f
4909,3002,14,2,f
4909,3002,1,2,f
4909,3002,4,2,f
4909,3003,1,2,f
4909,3003,4,4,f
4909,3003,14,3,f
4909,3004,14,16,f
4909,3004,1,8,f
4909,3004,4,10,f
4909,3004,47,2,f
4909,3005,4,2,f
4909,3005,14,8,f
4909,3008,14,2,f
4909,3009,4,3,f
4909,3009,14,4,f
4909,3010,4,6,f
4909,3010,14,7,f
4909,3020,1,2,f
4909,3021,1,2,f
4909,3022,1,2,f
4909,3031,1,1,f
4909,3032,1,1,f
4909,3034,1,4,f
4909,3039,1,1,f
4909,3039,47,2,f
4909,3081cc01,4,2,f
4909,3137c01,0,2,f
4909,3297,1,4,f
4909,3298,1,2,f
4909,3299,1,2,f
4909,3300,1,1,f
4909,3460,1,4,f
4909,3461,15,1,f
4909,3462,1,1,f
4909,3480,7,1,f
4909,3481,1,1,f
4909,3622,14,6,f
4909,3622,4,4,f
4909,3626apr0001,14,1,f
4909,3633,4,3,f
4909,3641,0,4,f
4909,3660,1,2,f
4909,3710,1,2,f
4909,3741,2,2,f
4909,3742,4,3,f
4909,3742,4,1,t
4909,3742,15,3,f
4909,3742,15,1,t
4909,3823,47,1,f
4909,3853,15,3,f
4909,3854,4,2,f
4909,3856,2,4,f
4909,3861b,15,1,f
4909,3867,2,1,f
4909,3901,6,1,f
4909,970c00,0,1,f
4909,973c01,15,1,f
4912,3001a,4,2,f
4912,3010,1,4,f
4912,3028,7,1,f
4912,3034,15,1,f
4912,3035,15,2,f
4912,3145,15,2,f
4912,7049b,15,2,f
4912,737ac01,4,1,f
4912,737ac02,4,1,f
4912,wheel2b,4,4,f
4913,2432,70,2,f
4913,2542,70,1,f
4913,2551,70,2,f
4913,2614,0,2,f
4913,2654,19,2,f
4913,2723,0,4,f
4913,30136,19,2,f
4913,30153,33,4,f
4913,3032,72,1,f
4913,3037,71,2,f
4913,30374,70,2,f
4913,30377,0,1,t
4913,30377,0,2,f
4913,30552,0,1,f
4913,3062b,4,2,f
4913,32039,191,2,f
4913,32056,272,2,f
4913,32062,0,2,f
4913,32124,0,1,f
4913,3626bpr0411,14,1,f
4913,3626bpr0437,71,1,f
4913,3705,0,2,f
4913,3709,72,1,f
4913,3710,72,2,f
4913,3794a,71,4,f
4913,4032a,0,1,f
4913,40379,272,1,f
4913,4070,72,1,f
4913,4081b,19,4,f
4913,4081b,4,1,f
4913,4095,70,1,f
4913,4095,0,2,f
4913,41529,272,1,f
4913,4495b,4,1,f
4913,45590,0,2,f
4913,4599a,71,2,f
4913,4697b,71,2,f
4913,4697b,71,1,t
4913,47905,0,1,f
4913,4794b,288,2,f
4913,48002,70,1,f
4913,48495,179,1,f
4913,48729a,72,7,f
4913,53450,132,2,f
4913,53451,15,1,t
4913,53451,15,14,f
4913,53705,132,1,f
4913,54255pb02,9999,2,f
4913,56823,0,1,f
4913,6005,4,2,f
4913,6091,4,2,f
4913,6126a,57,1,f
4913,6141,4,1,t
4913,6141,4,2,f
4913,6541,4,2,f
4913,970c00,288,1,f
4913,970x154,0,1,f
4913,973pb0377c01,72,1,f
4913,973pr1214c01,72,1,f
4914,12825,4,2,f
4914,12825,72,4,f
4914,2335,15,1,f
4914,2412b,42,6,f
4914,2454a,0,1,f
4914,2456,70,2,f
4914,2654,19,2,f
4914,2654,0,1,f
4914,3003,27,2,f
4914,3003,0,1,f
4914,3004,27,2,f
4914,3004,25,2,f
4914,3008,72,1,f
4914,3009,71,2,f
4914,3009,0,2,f
4914,30145,28,1,f
4914,30157,70,1,f
4914,30173b,0,1,f
4914,30173b,179,1,f
4914,30174,72,1,f
4914,3020,70,1,f
4914,3020,71,1,f
4914,3021,2,3,f
4914,3022,25,1,f
4914,3022,4,4,f
4914,3022,2,2,f
4914,3023,72,1,f
4914,30236,72,1,f
4914,3031,19,1,f
4914,3031,71,1,f
4914,3031,72,1,f
4914,3035,0,4,f
4914,3037,71,2,f
4914,3039,0,2,f
4914,3039,27,3,f
4914,3040b,27,4,f
4914,3040b,28,1,f
4914,3049d,0,2,f
4914,3062b,19,2,f
4914,3068b,72,2,f
4914,3069b,19,5,f
4914,32054,0,2,f
4914,32062,4,2,f
4914,32064b,4,2,f
4914,32192,2,4,f
4914,3460,0,2,f
4914,3626cpr0744,14,1,f
4914,3660,27,4,f
4914,3660,72,2,f
4914,3679,71,2,f
4914,3680,4,2,f
4914,3700,71,3,f
4914,3700,0,5,f
4914,3708,0,2,f
4914,3710,0,4,f
4914,3710,70,1,f
4914,3794b,4,2,f
4914,3794b,72,2,f
4914,3830,0,2,f
4914,3831,0,2,f
4914,3848,148,1,f
4914,3957a,42,2,f
4914,4032a,308,1,f
4914,4032a,4,2,f
4914,4085c,4,2,f
4914,4085c,71,8,f
4914,41767,72,2,f
4914,41768,72,2,f
4914,41769,70,1,f
4914,41770,70,1,f
4914,43337,71,1,f
4914,43337,19,1,f
4914,4497,148,1,f
4914,4519,71,2,f
4914,4643646,9999,1,f
4914,4643647,9999,1,f
4914,4643648,9999,1,f
4914,4643649,9999,1,f
4914,4643650,9999,1,f
4914,47753pr0004,27,1,f
4914,48336,2,3,f
4914,50950,27,4,f
4914,51739,320,1,f
4914,53451,15,1,t
4914,53451,15,4,f
4914,54200,71,8,f
4914,54200,71,1,t
4914,59229,72,1,f
4914,60470a,2,3,f
4914,60752,297,1,f
4914,6091,27,2,f
4914,6126b,57,1,f
4914,6141,0,7,f
4914,6141,42,2,f
4914,6141,42,1,t
4914,6141,0,1,t
4914,63965,70,1,f
4914,63965,297,1,f
4914,6541,14,4,f
4914,87617,4,2,f
4914,92946,4,2,f
4914,93273,27,1,f
4914,9558stk01,9999,1,t
4914,970c00pr0193,4,1,f
4914,973pr1716c01,4,1,f
4914,98130pr0001,72,1,f
4914,98283,28,4,f
4914,98341pr0005,179,1,f
4914,98354pr0008,25,1,f
4914,98560,28,2,f
4917,tray02,1,1,f
4918,x1330px1,9999,1,f
4918,x1331px1,9999,1,f
4920,3002,0,1,f
4920,3004,0,2,f
4920,3005pe1,15,2,f
4920,3021,0,1,f
4920,3022,0,1,f
4920,3023,0,3,f
4920,3660,0,1,f
4920,3794a,0,1,f
4920,6141,42,1,f
4920,6141,42,1,t
4921,3003pe2,14,1,f
4921,3020,1,1,f
4921,3020,4,1,f
4921,3021,4,1,f
4921,3022,1,1,f
4921,3039,15,1,f
4921,4871,1,1,f
4922,3034,15,6,f
4922,3068ap01,15,1,f
4922,3068ap02,15,1,f
4922,3245ap01,15,1,f
4922,3245ap02,15,1,f
4922,sw12v1leftm,1,1,f
4922,sw12v1rightm,1,1,f
4923,45575,71,2,f
4923,45799,71,2,f
4923,45805c02,0,1,f
4923,85544,2,1,f
4924,2357,71,15,f
4924,2412b,19,2,f
4924,2449,70,2,f
4924,2449,71,2,f
4924,2454a,71,2,f
4924,2454a,72,1,f
4924,2462,71,4,f
4924,2489,70,1,f
4924,2570,70,1,f
4924,2921,0,1,f
4924,3002,71,2,f
4924,3003,72,1,f
4924,3003,71,2,f
4924,3004,70,1,f
4924,3004,0,1,f
4924,30046,297,2,f
4924,3005,378,2,f
4924,3005,84,2,f
4924,3009,71,5,f
4924,30136,72,11,f
4924,30136,70,4,f
4924,30137,71,2,f
4924,30137,70,4,f
4924,30145,71,3,f
4924,30153,36,1,f
4924,30173b,0,8,f
4924,3020,70,7,f
4924,3021,0,2,f
4924,3021,70,4,f
4924,3022,0,1,f
4924,3022,72,2,f
4924,3023,70,10,f
4924,30238,0,3,f
4924,3024,0,1,f
4924,3027,72,2,f
4924,3032,70,5,f
4924,3034,71,6,f
4924,3036,72,2,f
4924,30363,378,8,f
4924,30374,0,1,f
4924,30374,70,4,f
4924,3039,70,2,f
4924,3039,378,2,f
4924,30503,71,4,f
4924,30552,0,8,f
4924,3062b,33,1,f
4924,3062b,46,1,f
4924,3062b,36,1,f
4924,3062b,34,1,f
4924,3062b,70,5,f
4924,3068b,72,1,f
4924,3069b,28,1,f
4924,3069b,72,11,f
4924,3069b,70,8,f
4924,3069bpr0055,15,1,f
4924,3069bpr0114,0,1,f
4924,32062,4,1,f
4924,3245c,71,5,f
4924,33057,484,1,f
4924,3307,84,1,f
4924,3307,71,1,f
4924,33183,10,1,t
4924,33183,10,2,f
4924,3455,0,4,f
4924,3626bpr0609,25,3,f
4924,3626bpr0703,78,1,f
4924,3626bpr0708,78,1,f
4924,3626bpr0709,78,1,f
4924,3626bpr0724,78,1,f
4924,3633,0,1,f
4924,3660,0,3,f
4924,3665,70,14,f
4924,3665,71,2,f
4924,3666,72,4,f
4924,3666,484,2,f
4924,3675,378,4,f
4924,3679,71,1,f
4924,3680,0,1,f
4924,3700,4,1,f
4924,3710,71,4,f
4924,3710,70,8,f
4924,3710,19,6,f
4924,3794b,297,1,f
4924,3795,70,2,f
4924,3795,72,2,f
4924,3830,71,2,f
4924,3831,72,2,f
4924,3899,47,1,f
4924,3941,70,1,f
4924,3941,71,5,f
4924,40233,0,1,f
4924,40234,71,1,f
4924,40238,0,1,f
4924,40250pr03,308,1,f
4924,4032a,70,11,f
4924,41535,288,1,f
4924,4286,378,14,f
4924,4332,0,1,f
4924,4341,0,1,f
4924,44302a,0,8,f
4924,44728,0,1,f
4924,4589,15,1,f
4924,4589,29,2,f
4924,4740pr0001a,4,2,f
4924,47753pr17,70,1,f
4924,48336,0,1,f
4924,4855,0,1,f
4924,4865a,0,4,f
4924,50304,71,4,f
4924,50305,71,4,f
4924,51739,72,4,f
4924,53451,135,2,f
4924,53451,135,1,t
4924,53705,132,1,f
4924,59363,70,1,f
4924,59443,4,1,f
4924,60470a,71,1,f
4924,60471,71,8,f
4924,60475a,72,6,f
4924,60475a,84,1,f
4924,60476,0,1,f
4924,60583a,84,1,f
4924,60594,72,1,f
4924,60607,297,2,f
4924,6091,0,4,f
4924,6141,25,5,f
4924,6141,72,2,t
4924,6141,36,1,t
4924,6141,36,1,f
4924,6141,4,3,f
4924,6141,25,2,t
4924,6141,19,7,f
4924,6141,15,2,f
4924,6141,182,1,t
4924,6141,72,8,f
4924,6141,19,2,t
4924,6141,182,1,f
4924,6141,0,1,t
4924,6141,0,4,f
4924,6141,4,1,t
4924,6141,15,1,t
4924,6232,70,1,f
4924,6255,2,1,f
4924,6256,191,1,f
4924,62808,72,2,f
4924,62930,47,1,f
4924,64390,70,2,f
4924,64647,57,2,f
4924,64647,57,1,t
4924,64648,135,1,f
4924,6636,70,8,f
4924,87087,4,2,f
4924,87421,71,4,f
4924,87580,28,1,f
4924,87991,484,1,f
4924,92084pr0001,70,1,f
4924,92084pr0002,72,1,f
4924,95120,72,4,f
4924,970c00,0,3,f
4924,973pr1671c01,72,3,f
4925,122c01,0,2,f
4925,3004,0,2,f
4925,3004,14,2,f
4925,3010pb035e,14,1,f
4925,3020,14,1,f
4925,3021,14,2,f
4925,3022,0,1,f
4925,3022,14,1,f
4925,3023,0,4,f
4925,3023,14,2,f
4925,3062a,7,1,f
4925,3641,0,4,f
4925,3678a,47,1,f
4925,3700,0,2,f
4925,3787,14,1,f
4925,3788,14,1,f
4925,3832,0,2,f
4925,649pb09,15,1,f
4925,818,14,1,f
